Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1579388400.0 25211.17 0 NA NA NA 0 NA NA NA 688 NA NA NA 712 NA NA NA
1579388400.0 25211.18 0 NA NA NA 0 NA NA NA 750 NA NA NA 780 NA NA NA
1579388400.0 25212.0 0 NA NA NA 0 NA NA NA 706 NA NA NA 738 NA NA NA
1579388400.0 25212.17 0 NA NA NA 0 NA NA NA 751 NA NA NA 1203 NA NA NA
1579388400.0 25212.18 0 NA NA NA 0 NA NA NA 817 NA NA NA 1673 NA NA NA
1579388400.0 25213.0 0 NA NA NA 0 NA NA NA 762 NA NA NA 801 NA NA NA
1579388400.0 25213.17 0 NA NA NA 0 NA NA NA 691 NA NA NA 717 NA NA NA
1579388400.0 25213.18 0 NA NA NA 0 NA NA NA 743 NA NA NA 766 NA NA NA
1579388400.0 25215.17 30 64 226 NA 911 934 1131 NA 111 7022 6832 NA 209 7085 7051 NA
1579388400.0 25215.18 30 65 241 NA 911 934 1149 NA 112 7712 10601 NA 204 7766 10872 NA
1579388400.0 4.17 NA 41 NA NA NA 927 NA NA NA 353 NA NA NA 1283 NA NA
1579388400.0 4.23 NA 62 NA NA NA 962 NA NA NA 510 NA NA NA 630 NA NA
1579388400.0 4.24 NA 65 NA NA NA 952 NA NA NA 475 NA NA NA 539 NA NA
1579388400.0 4.25 NA 58 NA NA NA 951 NA NA NA 547 NA NA NA 681 NA NA
1579388400.0 4.26 NA 68 NA NA NA 950 NA NA NA 433 NA NA NA 1227 NA NA
1579388400.0 4.27 NA 66 NA NA NA 954 NA NA NA 396 NA NA NA 1203 NA NA
1579388400.0 4.28 NA 75 NA NA NA 962 NA NA NA 415 NA NA NA 735 NA NA
1579388400.0 4.29 NA 40 NA NA NA 929 NA NA NA 361 NA NA NA 1403 NA NA
1579388400.0 4.34 NA 74 NA NA NA 962 NA NA NA 603 NA NA NA 830 NA NA
1579388400.0 4.36 NA 63 NA NA NA 954 NA NA NA 521 NA NA NA 606 NA NA
1579388400.0 4.37 NA 65 NA NA NA 952 NA NA NA 545 NA NA NA 696 NA NA
1579388400.0 4.4 NA 42 NA NA NA 932 NA NA NA 370 NA NA NA 613 NA NA
1579388400.0 4.41 NA 47 NA NA NA 933 NA NA NA 319 NA NA NA 1568 NA NA
1579388400.0 4.42 NA 36 NA NA NA 932 NA NA NA 379 NA NA NA 519 NA NA
1579388400.0 4.43 NA 46 NA NA NA 934 NA NA NA 344 NA NA NA 469 NA NA
1579388400.0 4.44 NA 51 NA NA NA 931 NA NA NA 339 NA NA NA 455 NA NA
1579388400.0 4.45 NA 50 NA NA NA 932 NA NA NA 357 NA NA NA 766 NA NA
1579388400.0 4.51 NA 38 NA NA NA 931 NA NA NA 408 NA NA NA 603 NA NA
1579388400.0 4.52 NA 38 NA NA NA 931 NA NA NA 392 NA NA NA 608 NA NA
1579388400.0 4.53 NA 44 NA NA NA 933 NA NA NA 311 NA NA NA 1135 NA NA
1579388400.0 4.54 NA 33 NA NA NA 930 NA NA NA 386 NA NA NA 530 NA NA
1579388400.0 4.55 NA 48 NA NA NA 931 NA NA NA 357 NA NA NA 678 NA NA
1579388400.0 4.57 NA 57 NA NA NA 952 NA NA NA 527 NA NA NA 711 NA NA
1579388400.0 4.58 NA 45 NA NA NA 946 NA NA NA 561 NA NA NA 678 NA NA
1579388400.0 4.61 NA 32 NA NA NA 930 NA NA NA 401 NA NA NA 509 NA NA
1579388400.0 4.62 NA 42 NA NA NA 930 NA NA NA 333 NA NA NA 1125 NA NA
1579388400.0 4.63 NA 35 NA NA NA 931 NA NA NA 460 NA NA NA 684 NA NA
1579388400.0 4.64 NA 30 NA NA NA 931 NA NA NA 407 NA NA NA 571 NA NA
1579388400.0 4.65 NA 31 NA NA NA 931 NA NA NA 406 NA NA NA 700 NA NA
1579388400.0 4.67 NA 66 NA NA NA 954 NA NA NA 471 NA NA NA 577 NA NA
1579388400.0 4.68 NA 57 NA NA NA 944 NA NA NA 397 NA NA NA 454 NA NA
1579388400.0 4.71 NA 49 NA NA NA 931 NA NA NA 400 NA NA NA 687 NA NA
1579388400.0 4.72 NA 36 NA NA NA 932 NA NA NA 381 NA NA NA 603 NA NA
1579388400.0 4.73 NA 50 NA NA NA 934 NA NA NA 385 NA NA NA 1832 NA NA
1579388400.0 4.74 NA 35 NA NA NA 933 NA NA NA 391 NA NA NA 890 NA NA
1579388400.0 4.75 NA 31 NA NA NA 931 NA NA NA 422 NA NA NA 634 NA NA
1579388400.0 4.76 NA 64 NA NA NA 955 NA NA NA 500 NA NA NA 570 NA NA
1579388400.0 4.77 NA 71 NA NA NA 954 NA NA NA 498 NA NA NA 609 NA NA
1579388400.0 4.78 NA 50 NA NA NA 946 NA NA NA 435 NA NA NA 731 NA NA
1579388400.0 500200.0 NA 133 NA NA NA 1036 NA NA NA 19033 NA NA NA 19253 NA NA
1579388400.0 500202.0 NA 134 NA NA NA 1036 NA NA NA 20645 NA NA NA 20898 NA NA
1579388400.0 500203.0 NA 131 NA NA NA 1034 NA NA NA 19623 NA NA NA 19863 NA NA
1579388400.0 500204.0 NA 135 NA NA NA 1036 NA NA NA 19616 NA NA NA 19871 NA NA
1579388400.0 500205.0 NA 138 NA NA NA 1040 NA NA NA 17410 NA NA NA 17649 NA NA
1579388400.0 500206.0 NA 131 NA NA NA 1033 NA NA NA 18457 NA NA NA 18731 NA NA
1579388400.0 500207.0 NA 129 NA NA NA 1031 NA NA NA 17587 NA NA NA 17798 NA NA
1579388400.0 512.0 0 NA NA NA 0 NA NA NA 115 NA NA NA 161 NA NA NA
1579388400.0 513.0 0 NA NA NA 0 NA NA NA 135 NA NA NA 186 NA NA NA
1579388400.0 514.0 0 NA NA NA 0 NA NA NA 94 NA NA NA 114 NA NA NA
1579388400.0 515.0 0 NA NA NA 0 NA NA NA 205 NA NA NA 376 NA NA NA
1579388400.0 516.0 0 NA NA NA 0 NA NA NA 124 NA NA NA 162 NA NA NA
1579388400.0 517.0 0 NA NA NA 0 NA NA NA 161 NA NA NA 206 NA NA NA
1579388400.0 518.0 0 NA NA NA 0 NA NA NA 102 NA NA NA 126 NA NA NA
1579388400.0 519.0 0 NA NA NA 0 NA NA NA 209 NA NA NA 348 NA NA NA
1579388400.0 520.0 0 NA NA NA 0 NA NA NA 157 NA NA NA 301 NA NA NA
1579388400.0 521.0 0 NA NA NA 0 NA NA NA 92 NA NA NA 109 NA NA NA
1579388400.0 522.0 0 NA NA NA 0 NA NA NA 98 NA NA NA 127 NA NA NA
1579388400.0 523.0 0 NA NA NA 0 NA NA NA 280 NA NA NA 268 NA NA NA
1579388400.0 524.0 0 NA NA NA 0 NA NA NA 131 NA NA NA 160 NA NA NA
1579388400.0 525.0 0 NA NA NA 0 NA NA NA 94 NA NA NA 111 NA NA NA
1579388400.0 526.0 0 NA NA NA 0 NA NA NA 116 NA NA NA 154 NA NA NA
1579388400.0 527.0 0 NA NA NA 0 NA NA NA 78 NA NA NA 95 NA NA NA
1579388400.0 528.0 0 NA NA NA 0 NA NA NA 78 NA NA NA 100 NA NA NA
1579388400.0 529.0 0 NA NA NA 0 NA NA NA 95 NA NA NA 120 NA NA NA
1579388400.0 530.0 0 NA NA NA 0 NA NA NA 182 NA NA NA 237 NA NA NA
1579388400.0 551.0 0 NA NA NA 0 NA NA NA 284 NA NA NA 278 NA NA NA
1579388400.0 552.0 0 NA NA NA 0 NA NA NA 122 NA NA NA 167 NA NA NA
1579388400.0 554.0 0 NA NA NA 0 NA NA NA 119 NA NA NA 163 NA NA NA
1579388400.0 555.0 0 NA NA NA 0 NA NA NA 550 NA NA NA 531 NA NA NA
1579388400.0 556.0 0 NA NA NA 0 NA NA NA 112 NA NA NA 141 NA NA NA
1579388400.0 562.0 0 NA NA NA 0 NA NA NA 201 NA NA NA 216 NA NA NA
